226,15:21:00.4989694,7/4/2016,UserID,-
226,15:21:13.2148387,7/4/2016,Demo,
227,12:18:37.8159368,7/5/2016,UserID,-
227,12:18:44.8028927,7/5/2016,Demo,
228,12:19:19.3522909,7/5/2016,UserID,-
228,12:19:21.6399095,7/5/2016,Demo,
229,12:30:51.0795155,7/5/2016,UserID,-
229,12:30:52.9083219,7/5/2016,Demo,
229,12:32:38.8917955,7/5/2016,Select,photo1.jpg
229,12:32:47.7267171,7/5/2016,Deselect,photo1.jpg
229,12:32:48.2058532,7/5/2016,Select,photo1.jpg
229,12:32:48.5943290,7/5/2016,Deselect,photo1.jpg
229,12:32:49.1546917,7/5/2016,Select,photo1.jpg
229,12:32:49.5135526,7/5/2016,Deselect,photo1.jpg
229,12:32:49.6607349,7/5/2016,Select,photo1.jpg
229,12:32:49.8590115,7/5/2016,Deselect,photo1.jpg
229,12:32:50.0186632,7/5/2016,Select,photo1.jpg
229,12:32:50.1788421,7/5/2016,Deselect,photo1.jpg
229,12:32:50.3380487,7/5/2016,Select,photo1.jpg
229,12:32:50.4994956,7/5/2016,Deselect,photo1.jpg
229,12:32:50.8586602,7/5/2016,Select,photo1.jpg
229,12:32:51.0182844,7/5/2016,Deselect,photo1.jpg
229,12:32:51.1790124,7/5/2016,Select,photo1.jpg
229,12:32:51.3790926,7/5/2016,Deselect,photo1.jpg
229,12:32:52.1248034,7/5/2016,Select,photo1.jpg
229,12:32:52.4855799,7/5/2016,Deselect,photo1.jpg
229,12:32:52.6447217,7/5/2016,Select,photo1.jpg
229,12:33:06.2064154,7/5/2016,Changing Sphere,2
229,12:33:14.4828134,7/5/2016,Changing Sphere,1
229,12:33:19.6654688,7/5/2016,Changing Sphere,2
229,12:33:20.8938296,7/5/2016,Changing Sphere,3
229,12:33:36.0908060,7/5/2016,Changing Sphere,2
229,12:33:41.0894680,7/5/2016,Changing Sphere,1
229,12:33:49.0892786,7/5/2016,Changing Sphere,2
229,12:33:50.1957487,7/5/2016,Changing Sphere,3
229,12:33:52.1411982,7/5/2016,Changing Sphere,2
229,12:33:53.5812746,7/5/2016,Changing Sphere,1
229,12:34:02.1267125,7/5/2016,Changing Sphere,2
229,12:34:03.6770886,7/5/2016,Select,photo5.jpg
229,12:34:04.4635812,7/5/2016,Deselect,photo5.jpg
229,12:34:05.9578184,7/5/2016,Select,photo7.jpg
229,12:34:06.4901972,7/5/2016,Deselect,photo7.jpg
229,12:34:08.4615317,7/5/2016,Changing Sphere,3
229,12:34:09.6897960,7/5/2016,Select,photo11.jpg
229,12:34:10.1969215,7/5/2016,Deselect,photo11.jpg
229,12:34:14.6366143,7/5/2016,Select,photo11.jpg
229,12:34:15.9689064,7/5/2016,Deselect,photo11.jpg
229,12:34:16.4354928,7/5/2016,Select,photo11.jpg
229,12:34:17.8486513,7/5/2016,Select,photo9.jpg
229,12:34:18.4491080,7/5/2016,Deselect,photo9.jpg
229,12:34:19.6356066,7/5/2016,Deselect,photo11.jpg
230,12:35:29.6836280,7/5/2016,UserID,-
230,12:35:53.1729190,7/5/2016,Test1,
230,12:36:02.4217507,7/5/2016,Select,g_imagen_018.jpg
230,12:36:27.4511412,7/5/2016,Select,g_imagen_019.jpg
230,12:36:29.7311748,7/5/2016,Select,g_imagen_008.jpg
230,12:36:36.0764009,7/5/2016,Select,g_imagen_007.jpg
230,12:36:37.8650554,7/5/2016,Select,g_imagen_002.jpg
230,12:36:40.5161689,7/5/2016,Select,g_imagen_011.jpg
230,12:36:44.0109127,7/5/2016,Changing Sphere,2
230,12:36:45.0236131,7/5/2016,Changing Sphere,1
230,12:36:48.0630139,7/5/2016,Select,g_imagen_017.jpg
230,12:37:33.4712728,7/5/2016,Select,g_imagen_024.jpg
230,12:37:43.1625434,7/5/2016,Select,g_imagen_044.jpg
230,12:37:52.3750426,7/5/2016,Select,g_imagen_032.jpg
230,12:37:53.8825755,7/5/2016,Select,g_imagen_005.jpg
230,12:38:03.8137441,7/5/2016,Select,g_imagen_037.jpg
230,12:38:05.7347979,7/5/2016,Deselect,g_imagen_037.jpg
230,12:38:17.7843826,7/5/2016,Select,g_imagen_006.jpg
230,12:38:36.7568326,7/5/2016,Select,g_imagen_016.jpg
230,12:38:56.9537530,7/5/2016,Select,g_imagen_009.jpg
230,12:39:03.1657330,7/5/2016,Select,g_imagen_045.jpg
230,12:39:05.7484556,7/5/2016,Changing Sphere,2
230,12:39:19.4443503,7/5/2016,Select,g_imagen_090.jpg
230,12:39:26.6569201,7/5/2016,Select,g_imagen_075.jpg
230,12:39:29.9332714,7/5/2016,Select,g_imagen_083.jpg
230,12:39:32.1230735,7/5/2016,Select,g_imagen_028.jpg
230,12:39:43.4697478,7/5/2016,Select,g_imagen_070.jpg
230,12:40:02.6523345,7/5/2016,Select,g_imagen_068.jpg
230,12:40:23.5701212,7/5/2016,Select,g_imagen_041.jpg
230,12:40:25.1710235,7/5/2016,Deselect,g_imagen_041.jpg
230,12:40:30.7693762,7/5/2016,Select,g_imagen_058.jpg
230,12:40:35.3705831,7/5/2016,Select,g_imagen_092.jpg
230,12:40:37.6491920,7/5/2016,Select,g_imagen_071.jpg
230,12:40:40.6472209,7/5/2016,Select,g_imagen_048.jpg
230,12:40:42.7392117,7/5/2016,Select,g_imagen_084.jpg
230,12:40:48.9570201,7/5/2016,Select,g_imagen_038.jpg
230,12:40:50.1673645,7/5/2016,Deselect,g_imagen_038.jpg
230,12:40:59.4739647,7/5/2016,Select,g_imagen_088.jpg
230,12:41:05.4983885,7/5/2016,Select,g_imagen_064.jpg
230,12:41:07.7380832,7/5/2016,Select,g_imagen_029.jpg
230,12:41:11.2186315,7/5/2016,Select,g_imagen_081.jpg
230,12:41:12.9199702,7/5/2016,Changing Sphere,3
230,12:41:20.2156508,7/5/2016,Select,g_imagen_144.jpg
231,12:53:23.0574318,7/5/2016,UserID,-
231,12:53:24.4768889,7/5/2016,Demo,
231,12:54:01.3334160,7/5/2016,Changing Sphere,2
231,12:54:02.2282947,7/5/2016,Changing Sphere,1
231,12:54:45.4575568,7/5/2016,Changing Sphere,2
231,12:54:49.2034249,7/5/2016,Changing Sphere,3
231,12:54:51.3574498,7/5/2016,Select,photo8.jpg
231,12:54:51.4784382,7/5/2016,Deselect,photo8.jpg
231,12:54:52.7566259,7/5/2016,Select,photo8.jpg
231,12:55:09.8992413,7/5/2016,Deselect,photo8.jpg
231,12:55:11.5690211,7/5/2016,Select,photo8.jpg
231,12:55:12.3676584,7/5/2016,Deselect,photo8.jpg
231,12:55:13.0068875,7/5/2016,Select,photo8.jpg
231,12:55:13.3677284,7/5/2016,Deselect,photo8.jpg
231,12:55:14.0079302,7/5/2016,Select,photo8.jpg
231,12:55:14.4855421,7/5/2016,Deselect,photo8.jpg
231,12:55:14.9273856,7/5/2016,Select,photo8.jpg
231,12:55:15.6880096,7/5/2016,Deselect,photo8.jpg
231,12:55:16.2067359,7/5/2016,Select,photo8.jpg
231,12:55:20.1392458,7/5/2016,Deselect,photo8.jpg
231,12:55:21.9300318,7/5/2016,Changing Sphere,2
231,12:55:26.7855969,7/5/2016,Changing Sphere,3
231,12:55:29.0511962,7/5/2016,Changing Sphere,2
231,12:55:31.2007125,7/5/2016,Changing Sphere,3
231,12:55:33.0109906,7/5/2016,Changing Sphere,2
231,12:55:59.1753827,7/5/2016,Select,photo5.jpg
231,12:56:08.0823860,7/5/2016,Deselect,photo5.jpg
231,12:56:13.7437151,7/5/2016,Changing Sphere,3
231,12:56:17.0928442,7/5/2016,Select,photo8.jpg
231,12:56:19.2645016,7/5/2016,Deselect,photo8.jpg
231,12:56:21.5425633,7/5/2016,Changing Sphere,2
231,12:56:24.5888342,7/5/2016,Changing Sphere,1
231,12:56:27.2565818,7/5/2016,Select,photo1.jpg
231,12:56:27.6148423,7/5/2016,Deselect,photo1.jpg
231,12:56:28.9347694,7/5/2016,Select,photo1.jpg
231,12:56:29.4531360,7/5/2016,Deselect,photo1.jpg
231,12:56:33.0276747,7/5/2016,Changing Sphere,2
231,12:56:35.4293565,7/5/2016,Changing Sphere,3
231,12:56:40.3948622,7/5/2016,Changing Sphere,2
231,12:56:41.6812272,7/5/2016,Changing Sphere,1
231,12:56:47.5322431,7/5/2016,Select,photo1.jpg
231,12:56:47.7302431,7/5/2016,Deselect,photo1.jpg
231,12:56:48.6909613,7/5/2016,Select,photo1.jpg
231,12:56:49.8115066,7/5/2016,Deselect,photo1.jpg
231,12:56:50.1305706,7/5/2016,Select,photo1.jpg
231,12:56:50.3278316,7/5/2016,Deselect,photo1.jpg
231,12:56:52.6125707,7/5/2016,Changing Sphere,2
232,12:57:27.5132731,7/5/2016,UserID,-
233,12:57:40.3370363,7/5/2016,UserID,-
233,12:57:59.4158588,7/5/2016,Test2,
233,12:58:33.6134189,7/5/2016,Select,g_imagen_156.jpg
233,12:58:48.9343043,7/5/2016,Select,g_imagen_143.jpg
233,12:58:49.1804753,7/5/2016,Deselect,g_imagen_143.jpg
233,12:59:36.1018496,7/5/2016,Select,g_imagen_211.jpg
233,12:59:52.9069614,7/5/2016,Deselect,g_imagen_211.jpg
233,12:59:53.1042131,7/5/2016,Select,g_imagen_211.jpg
233,12:59:57.4132575,7/5/2016,Deselect,g_imagen_211.jpg
233,13:00:01.0501693,7/5/2016,Select,g_imagen_191.jpg
233,13:00:16.9760274,7/5/2016,Select,g_imagen_143.jpg
233,13:00:36.9527467,7/5/2016,Select,g_imagen_228.jpg
233,13:01:05.0588696,7/5/2016,Select,g_imagen_194.jpg
233,13:01:26.8880525,7/5/2016,Select,g_imagen_232.jpg
233,13:01:59.8868437,7/5/2016,Changing Sphere,2
233,13:02:11.3757391,7/5/2016,Select,g_imagen_243.jpg
233,13:02:19.3560446,7/5/2016,Select,g_imagen_269.jpg
233,13:02:34.2059983,7/5/2016,Select,g_imagen_233.jpg
233,13:02:41.9692548,7/5/2016,Select,g_imagen_165.jpg
233,13:02:49.0887714,7/5/2016,Select,g_imagen_245.jpg
233,13:02:53.5033089,7/5/2016,Select,g_imagen_256.jpg
233,13:03:10.2371849,7/5/2016,Select,g_imagen_249.jpg
233,13:03:20.0844163,7/5/2016,Select,g_imagen_267.jpg
234,13:10:51.1520254,7/5/2016,UserID,-
234,13:10:52.4946940,7/5/2016,Demo,
234,13:11:28.1173641,7/5/2016,PitchZoomIn,photo1.jpg
234,13:11:32.8878164,7/5/2016,Select,photo1.jpg
234,13:11:46.1968281,7/5/2016,ZoomingOut,photo1.jpg
234,13:11:55.5809740,7/5/2016,PitchZoomIn,photo1.jpg
234,13:12:09.9125868,7/5/2016,ZoomingOut,photo1.jpg
234,13:12:32.2842866,7/5/2016,PitchZoomIn,photo1.jpg
234,13:12:55.6289156,7/5/2016,ZoomingOut,photo1.jpg
234,13:13:07.9453559,7/5/2016,Deselect,photo1.jpg
234,13:13:12.6063976,7/5/2016,Changing Sphere,2
234,13:13:14.2939615,7/5/2016,PitchZoomIn,photo5.jpg
234,13:13:16.7314416,7/5/2016,ZoomingOut,photo5.jpg
234,13:13:43.4991605,7/5/2016,Select,photo5.jpg
234,13:13:44.3763675,7/5/2016,Deselect,photo5.jpg
234,13:13:46.5693850,7/5/2016,PitchZoomIn,photo5.jpg
234,13:13:57.6733642,7/5/2016,ZoomingOut,photo5.jpg
234,13:14:03.6340213,7/5/2016,Changing Sphere,3
234,13:14:06.7569944,7/5/2016,Changing Sphere,2
234,13:14:10.1513988,7/5/2016,PitchZoomIn,photo5.jpg
234,13:14:14.5914887,7/5/2016,ZoomingOut,photo5.jpg
234,13:14:23.7384666,7/5/2016,PitchZoomIn,photo5.jpg
234,13:14:27.5242636,7/5/2016,ZoomingOut,photo5.jpg
234,13:14:28.7765401,7/5/2016,Changing Sphere,3
234,13:14:59.4230756,7/5/2016,Select,photo8.jpg
234,13:14:59.9425245,7/5/2016,Deselect,photo8.jpg
234,13:15:04.4667596,7/5/2016,Changing Sphere,2
234,13:15:06.3849297,7/5/2016,Changing Sphere,3
234,13:15:22.6785133,7/5/2016,Changing Sphere,2
234,13:15:24.2497620,7/5/2016,PitchZoomIn,photo5.jpg
234,13:15:29.1460879,7/5/2016,ZoomingOut,photo5.jpg
234,13:15:36.8494476,7/5/2016,Changing Sphere,1
234,13:15:38.9293338,7/5/2016,Changing Sphere,2
234,13:15:41.3409406,7/5/2016,PitchZoomIn,photo7.jpg
234,13:15:46.6874595,7/5/2016,ZoomingOut,photo7.jpg
234,13:15:53.9938442,7/5/2016,PitchZoomIn,photo6.jpg
234,13:15:57.5666912,7/5/2016,ZoomingOut,photo6.jpg
234,13:16:03.9675207,7/5/2016,Changing Sphere,1
234,13:16:08.4071244,7/5/2016,PitchZoomIn,photo1.jpg
234,13:16:11.6193946,7/5/2016,ZoomingOut,photo1.jpg
234,13:16:13.0574080,7/5/2016,PitchZoomIn,photo1.jpg
234,13:16:21.2970840,7/5/2016,ZoomingOut,photo1.jpg
234,13:16:23.7627686,7/5/2016,Changing Sphere,2
234,13:16:26.1499540,7/5/2016,Changing Sphere,3
234,13:16:27.9529123,7/5/2016,PitchZoomIn,photo8.jpg
234,13:16:31.9621104,7/5/2016,ZoomingOut,photo8.jpg
234,13:16:33.2966898,7/5/2016,PitchZoomIn,photo8.jpg
234,13:16:40.2808688,7/5/2016,ZoomingOut,photo8.jpg
235,13:19:01.1518187,7/5/2016,UserID,-
235,13:19:24.6239997,7/5/2016,Test3,
235,13:19:44.4838901,7/5/2016,Select,g_imagen_370.jpg
235,13:19:50.3475192,7/5/2016,Select,g_imagen_387.jpg
235,13:20:08.9022905,7/5/2016,Select,g_imagen_325.jpg
235,13:20:16.0719231,7/5/2016,Select,g_imagen_363.jpg
235,13:20:25.5632566,7/5/2016,Select,g_imagen_367.jpg
235,13:21:15.7211929,7/5/2016,Select,g_imagen_361.jpg
235,13:21:20.0206697,7/5/2016,Deselect,g_imagen_361.jpg
235,13:21:21.4647572,7/5/2016,Select,g_imagen_359.jpg
235,13:21:25.1047188,7/5/2016,Changing Sphere,2
235,13:21:31.1396619,7/5/2016,Select,g_imagen_415.jpg
235,13:21:42.0938122,7/5/2016,Select,g_imagen_393.jpg
235,13:21:52.8644764,7/5/2016,Select,g_imagen_412.jpg
235,13:21:54.8856004,7/5/2016,Select,g_imagen_447.jpg
235,13:22:09.3443300,7/5/2016,Select,g_imagen_368.jpg
235,13:22:33.9374608,7/5/2016,Select,g_imagen_420.jpg
235,13:22:36.4021237,7/5/2016,Select,g_imagen_416.jpg
235,13:22:47.3081254,7/5/2016,Select,g_imagen_421.jpg
235,13:22:53.9968346,7/5/2016,Select,g_imagen_424.jpg
235,13:22:55.6438655,7/5/2016,Changing Sphere,3
235,13:23:10.4376966,7/5/2016,Select,g_imagen_495.jpg
235,13:23:13.7687785,7/5/2016,Select,g_imagen_471.jpg
235,13:23:14.1298391,7/5/2016,Deselect,g_imagen_471.jpg
235,13:23:16.1060190,7/5/2016,Select,g_imagen_471.jpg
235,13:23:19.5409663,7/5/2016,Select,g_imagen_478.jpg
235,13:23:22.6398380,7/5/2016,Select,g_imagen_440.jpg
235,13:23:27.2222820,7/5/2016,Select,g_imagen_426.jpg
235,13:23:34.0915155,7/5/2016,Select,g_imagen_432.jpg
235,13:23:36.2332258,7/5/2016,Select,g_imagen_431.jpg
235,13:23:38.2725627,7/5/2016,Select,g_imagen_430.jpg
235,13:23:46.7695893,7/5/2016,PitchZoomIn,g_imagen_456.jpg
235,13:23:54.0548621,7/5/2016,ZoomingOut,g_imagen_456.jpg
235,13:23:57.8763477,7/5/2016,PitchZoomIn,g_imagen_456.jpg
235,13:24:05.7787809,7/5/2016,ZoomingOut,g_imagen_456.jpg
235,13:24:16.4029042,7/5/2016,Select,g_imagen_461.jpg
235,13:24:28.9793370,7/5/2016,Changing Sphere,4
235,13:24:36.8653030,7/5/2016,Select,g_imagen_509.jpg
235,13:24:46.2494513,7/5/2016,Select,g_imagen_508.jpg
235,13:24:50.1986326,7/5/2016,Select,g_imagen_481.jpg
235,13:24:53.5343709,7/5/2016,Select,g_imagen_514.jpg
235,13:24:55.5233305,7/5/2016,Select,g_imagen_507.jpg
235,13:24:58.7674885,7/5/2016,Select,g_imagen_465.jpg
235,13:25:07.8405760,7/5/2016,Select,g_imagen_537.jpg
236,13:35:32.7596130,7/5/2016,UserID,-
236,13:35:44.9905481,7/5/2016,Demo,
236,13:37:31.1500542,7/5/2016,Select,photo1.jpg
236,13:37:38.0134468,7/5/2016,Deselect,photo1.jpg
236,13:37:38.8497382,7/5/2016,Select,photo1.jpg
236,13:37:39.8389525,7/5/2016,Deselect,photo1.jpg
236,13:37:40.6941154,7/5/2016,Select,photo1.jpg
236,13:37:41.5381302,7/5/2016,Deselect,photo1.jpg
236,13:37:43.2357124,7/5/2016,Changing Sphere,2
236,13:37:49.0819703,7/5/2016,Changing Sphere,3
236,13:37:54.4441216,7/5/2016,Select,photo8.jpg
237,13:38:57.6024978,7/5/2016,UserID,-
238,13:39:08.7843764,7/5/2016,UserID,-
239,13:39:38.7261287,7/5/2016,UserID,-
239,13:40:07.2481459,7/5/2016,Test4,
239,13:40:23.4580060,7/5/2016,Select,g_imagen_535.jpg
239,13:40:45.6015134,7/5/2016,Select,g_imagen_531.jpg
239,13:40:49.1438396,7/5/2016,Select,g_imagen_526.jpg
239,13:40:56.6197034,7/5/2016,Select,g_imagen_523.jpg
239,13:41:04.6694761,7/5/2016,Select,g_imagen_549.jpg
239,13:41:10.3676350,7/5/2016,Select,g_imagen_534.jpg
239,13:41:14.3831914,7/5/2016,Select,g_imagen_639.jpg
239,13:41:32.4187382,7/5/2016,Select,g_imagen_619.jpg
239,13:41:39.9636065,7/5/2016,Select,g_imagen_642.jpg
239,13:41:47.9593191,7/5/2016,Select,g_imagen_529.jpg
239,13:42:09.8538763,7/5/2016,Select,g_imagen_532.jpg
239,13:42:14.4558903,7/5/2016,Select,g_imagen_519.jpg
239,13:42:30.7022069,7/5/2016,Changing Sphere,2
239,13:42:55.3472802,7/5/2016,Select,g_imagen_579.jpg
239,13:43:09.3360490,7/5/2016,Select,g_imagen_653.jpg
239,13:43:18.7093574,7/5/2016,Select,g_imagen_555.jpg
239,13:43:24.2805431,7/5/2016,Select,g_imagen_574.jpg
239,13:43:35.2404649,7/5/2016,Select,g_imagen_575.jpg
239,13:43:53.1026100,7/5/2016,Changing Sphere,3
239,13:44:28.0929430,7/5/2016,Select,g_imagen_764.jpg
239,13:44:33.9861207,7/5/2016,Select,g_imagen_756.jpg
239,13:44:41.2561851,7/5/2016,Select,g_imagen_757.jpg
239,13:44:47.0665407,7/5/2016,Select,g_imagen_595.jpg
239,13:44:56.8184018,7/5/2016,Select,g_imagen_585.jpg
239,13:45:03.3239327,7/5/2016,Select,g_imagen_593.jpg
239,13:45:03.7121566,7/5/2016,Deselect,g_imagen_593.jpg
239,13:45:08.7506234,7/5/2016,Select,g_imagen_593.jpg
239,13:45:10.0323599,7/5/2016,Deselect,g_imagen_593.jpg
239,13:45:11.2723383,7/5/2016,Select,g_imagen_593.jpg
239,13:45:22.1661570,7/5/2016,Changing Sphere,4
239,13:45:38.5327422,7/5/2016,Select,g_imagen_625.jpg
239,13:45:45.4108636,7/5/2016,Select,g_imagen_637.jpg
239,13:45:47.5070989,7/5/2016,Select,g_imagen_647.jpg
240,13:45:49.9790929,7/5/2016,UserID,-
